file_id,source,relative_path,file_name,file_extension,mime_type,is_video,category_path,input_component_weak,observation_weak,expected_fault_type_v2,expected_recipient_type,ocr_needed,serial_number_expected,brand_model_expected,bbox_needed,bbox_priority,review_status,notes
f99d89208842f826ba0691fa383821ccc7977194,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/325a32fb-6685-4d3c-9029-9ee16c6ff9a8.jpg",325a32fb-6685-4d3c-9029-9ee16c6ff9a8.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
8ea1a12a46ce7aefdc62fa2cbaf3b1d9c24a8583,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/34559c14-6c2a-4d68-b056-ee5a9cbe4ed2.jpg",34559c14-6c2a-4d68-b056-ee5a9cbe4ed2.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
9b20dbc0ac95fc2a232ec929b24359c352203730,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/345be33d-1547-4f5d-94e7-b16283231093.jpg",345be33d-1547-4f5d-94e7-b16283231093.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
621702c964efacf7af624e60695bf21e7cf829c7,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/350043ea-4b47-4c35-8468-19f26e61f9bb.jpg",350043ea-4b47-4c35-8468-19f26e61f9bb.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
852105597331f0ac61328149d8b147e8613d9506,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/370300ae-17e8-4846-a1b2-a7fe0b87aaae.jpg",370300ae-17e8-4846-a1b2-a7fe0b87aaae.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
c95be6802d2996e6e3e65d8a081214a56fa70424,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/3a77679d-d56c-491b-9217-6f6e50284318.jpg",3a77679d-d56c-491b-9217-6f6e50284318.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
0994057b687a26bc0348350dbd0572f5c810b602,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/3b7d27f6-b799-4a61-a928-20c7f4d4d67f.jpg",3b7d27f6-b799-4a61-a928-20c7f4d4d67f.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
917806364fecd69abef92291005127def36764d1,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/46994423-5107-45aa-9ea5-84667bfd7b71.jpg",46994423-5107-45aa-9ea5-84667bfd7b71.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
66735a2ed3fc135e7b19ba812857ba3417fb8cc3,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/47fbd094-36b1-489e-8c58-da7ace731a0c.jpg",47fbd094-36b1-489e-8c58-da7ace731a0c.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
7bbafae3e91082ab49c57f287d9c7faf0212663b,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/48dec896-a23e-448e-9260-033e1d328046.jpg",48dec896-a23e-448e-9260-033e1d328046.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
64ff8c5e91ac0749eeeb4572f8531f480cd20b9b,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/4d2d768e-2f7c-43d9-89d9-08c9dc07ea3f.jpg",4d2d768e-2f7c-43d9-89d9-08c9dc07ea3f.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
e47054df7aca4a44c1f96c2f45042ec737f0b8e3,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/4ed80941-37dc-477d-8b86-3a22d1820884.jpg",4ed80941-37dc-477d-8b86-3a22d1820884.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
7499857555342b48f71cda0bab0257d88a852ce5,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/5170ca47-e340-40d2-8c57-76090859bd51.jpg",5170ca47-e340-40d2-8c57-76090859bd51.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
bdc766a67fa22c3ca20a4c0e19a957a21e3694ad,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/5409c8ba-38b6-49fd-918e-5daa881dd817.jpg",5409c8ba-38b6-49fd-918e-5daa881dd817.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
02320ce49e98f4dfaf3c424472a4fc14aca68bf0,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/547fe1c6-c42d-4e94-b0fd-c0104850d72c.jpg",547fe1c6-c42d-4e94-b0fd-c0104850d72c.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
54e8a89481f06bdf5348abf042fe9170187702b4,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/5c800da8-98bc-4c5d-80f5-2334e9f6ebf2.jpg",5c800da8-98bc-4c5d-80f5-2334e9f6ebf2.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
48c271e5c7d969e8ab2a14c1a0032d5008ca73a2,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/5d2dd554-a75b-4bb2-a5a7-bb94d3be4b38.jpg",5d2dd554-a75b-4bb2-a5a7-bb94d3be4b38.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
4ebf63cbdb07561f113c29dc70187aa42d63664c,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/5e895dfa-0b29-4045-9315-ce9671dc5d60.jpg",5e895dfa-0b29-4045-9315-ce9671dc5d60.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
237c14dc5e108b6ba2a3fbec9a1ea79768453132,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/5ebfe748-2d4e-4dbf-8fbf-203cce506895.jpg",5ebfe748-2d4e-4dbf-8fbf-203cce506895.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
13b22c904483aeffb97a90afdad98b786dcfae6a,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/62ecd2bb-471b-4dff-ab0d-ab17126cfd75.jpg",62ecd2bb-471b-4dff-ab0d-ab17126cfd75.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
629e3516ec2f872d5f115c18aa2ed75c94da32c5,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/680703e3-c39b-4416-81e8-a8b719b9546b.jpg",680703e3-c39b-4416-81e8-a8b719b9546b.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
12d0f8e3395f4e46aab517cb2e9fe06ed32d807f,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/68f1281b-9b0b-49dc-8d34-4bcefe5b18c2.jpg",68f1281b-9b0b-49dc-8d34-4bcefe5b18c2.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
140a4551a84e931e810728f9028e947a7244a906,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/6b51771b-3190-46a7-aef4-26f741be1fe6.jpg",6b51771b-3190-46a7-aef4-26f741be1fe6.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
fefe068b95de533b1912289512b74a51af6e2c26,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/6c9e6832-dc60-4a7d-84bf-3644ca928aaa.jpg",6c9e6832-dc60-4a7d-84bf-3644ca928aaa.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
8d545d2d413dd5b07f506f887c9fbb0983987ba6,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/714f8192-7c5c-4fda-875a-d31e096fe407 (1).jpg",714f8192-7c5c-4fda-875a-d31e096fe407 (1).jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
77f70a394994e18ed0940bfb7877303004b20831,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/714f8192-7c5c-4fda-875a-d31e096fe407(1).jpg",714f8192-7c5c-4fda-875a-d31e096fe407(1).jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
4417ead1d6a85cc02d1f2ce0e37af164ea74e51d,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/714f8192-7c5c-4fda-875a-d31e096fe407.jpg",714f8192-7c5c-4fda-875a-d31e096fe407.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
4506a6877bb90ae6c12c58051dd82905f329d20a,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/71dc47a7-753f-4468-8b5f-9aed5c485904.jpg",71dc47a7-753f-4468-8b5f-9aed5c485904.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
218a6b3964e0bc62393dc6f5f06985d3a6040c2f,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/72246b67-8e1d-485f-af6a-dbad4f891b90.jpg",72246b67-8e1d-485f-af6a-dbad4f891b90.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
bc5ae95d711da85c03ac98b1d8eb31a521814fca,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/7708c6d2-856d-4e8b-a8dd-be87ad29bb95.jpg",7708c6d2-856d-4e8b-a8dd-be87ad29bb95.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
997f28c8c526eb62fff75e16faabb1d823ad9438,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/7717778c-8ff4-4294-a075-115f07f40291.jpg",7717778c-8ff4-4294-a075-115f07f40291.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
7bd5fa31464c655421227827ef62f665130cda42,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/7871b07a-e669-4ac3-8ab8-8eed7c55d35c.jpg",7871b07a-e669-4ac3-8ab8-8eed7c55d35c.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
b7ba5ea8c494d61c5ef0d3340de9b6e4c33be49d,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/78a59c82-ba37-44dd-86f0-bc929f9b44ca.jpg",78a59c82-ba37-44dd-86f0-bc929f9b44ca.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
f220a595e20d4fc0aeb571ff6c8017d447d93346,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/7bc14a1a-57a3-4016-a5aa-b0e51a8f7219.jpg",7bc14a1a-57a3-4016-a5aa-b0e51a8f7219.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
3d7bb7c4109c3042fbdfd19190c7af20d284fe32,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/83f003b9-860b-4510-8b05-9b10d54a7494.jpg",83f003b9-860b-4510-8b05-9b10d54a7494.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
3509d0c982846866932b37207207dc9a1c5e3ef3,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/89352264-db7e-413e-8231-3f6e9dfe163b.jpg",89352264-db7e-413e-8231-3f6e9dfe163b.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
720c83f1d0d42914657fc3bf7104e23137d7fab4,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/8b5da232-fd43-4083-a9b4-a2afafb58505.jpg",8b5da232-fd43-4083-a9b4-a2afafb58505.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
cb4b6e1bdecb3b715e99f1545dbb99b3a4fd68df,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/8cce33d7-fd38-4d34-bb22-c40f79bbb92c.jpg",8cce33d7-fd38-4d34-bb22-c40f79bbb92c.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
242ce4a1e806af6ed3f51053483e8775c4541eb6,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/8d078e46-4391-4357-80b0-49f946623cdb.jpg",8d078e46-4391-4357-80b0-49f946623cdb.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
98511ef97d8a25b34a5e8b0dbac3742f38332a18,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/8d192a26-d81f-497d-bedc-688ad26e0995.jpg",8d192a26-d81f-497d-bedc-688ad26e0995.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
7dd5a9444094bad627a8dd8ba4cea8ab4011a154,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/8d4b004b-be79-4233-a053-42e7bb258388.jpg",8d4b004b-be79-4233-a053-42e7bb258388.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
151dcfd02f68800d72f4dab2914edca72d157ea1,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/8d7dc9e3-1f25-4b6d-9eaf-b46ab3cf8e68.jpg",8d7dc9e3-1f25-4b6d-9eaf-b46ab3cf8e68.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
265abb3a0bfd97d716cfb82d5a3873a2bf07e44d,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/8e3b714f-093f-439d-b10e-9a0f8f93d94b.jpg",8e3b714f-093f-439d-b10e-9a0f8f93d94b.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
e0c300b9d97125398d2d40162d25afc8727c16b7,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/8e56b794-57e2-4f83-aa15-32396a4d2cb6.jpg",8e56b794-57e2-4f83-aa15-32396a4d2cb6.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
5dbafd224af109cc311ebac0ead9d48c3cbc90cd,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/8fdfa515-4b1c-4793-9482-bdf18d7fe6a1.jpg",8fdfa515-4b1c-4793-9482-bdf18d7fe6a1.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
24a44feb989aa9dacf7152774232b4be60078c7e,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/919b7937-eb9e-4397-92a0-84305d274165.jpg",919b7937-eb9e-4397-92a0-84305d274165.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
100fbdd10e3f07479a0befd40e270491059de85c,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/922ecff8-8dac-4926-b24d-56c0fe5c8779.jpg",922ecff8-8dac-4926-b24d-56c0fe5c8779.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
d414cef82a246136ab11a2ae7bd2b6024170929b,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/9475ac99-d645-4513-8ab0-aa491fd2fb30.jpg",9475ac99-d645-4513-8ab0-aa491fd2fb30.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
fd796956e73b17d21c3349b65a11056df031f838,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/95db52f4-d3f0-4452-8ff6-13b2672878af.jpg",95db52f4-d3f0-4452-8ff6-13b2672878af.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
f61a01b4d4fe5b0b34882b4e024f46dead35dc92,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/991bf81e-03e5-4dbe-9e6e-5cafbc362d0c.jpg",991bf81e-03e5-4dbe-9e6e-5cafbc362d0c.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
eea37d0143f80838256b701740bd962aa9954166,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/9a52cedf-a162-4956-b059-fd95f1da88b5.jpg",9a52cedf-a162-4956-b059-fd95f1da88b5.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
b6caa62ecd518d75fc8c8d6c96f5a4b876c52d36,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/9fbc13c3-498c-44c7-bbba-0f79b095d755.jpg",9fbc13c3-498c-44c7-bbba-0f79b095d755.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
79c9e3b348398e0237e2ac69c7c31f5354b8d8ef,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/a44ec537-df25-468a-a370-f0043ce866cc.jpg",a44ec537-df25-468a-a370-f0043ce866cc.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
1a3c3e08c68ed5a12dcd38af8997d32385b8ab0f,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/a61af996-2150-422c-8c12-85e1d66d7bf6.jpg",a61af996-2150-422c-8c12-85e1d66d7bf6.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
6b7567026d9eb9645cafd428bb1ec33314fe9533,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/a9d9f24a-f8f3-4327-8295-eb940e3ed9e0.jpg",a9d9f24a-f8f3-4327-8295-eb940e3ed9e0.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
dea941605e165b1003247eea1aa8265e3f6f2752,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/afcff69c-7785-4024-8868-1ae67d156f81.jpg",afcff69c-7785-4024-8868-1ae67d156f81.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
8aa02bb6e04e76ea627a62978734475f664c22f2,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/b80e7d4f-06dd-4f75-bfe0-9b5819bf3362.jpg",b80e7d4f-06dd-4f75-bfe0-9b5819bf3362.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
11f08ba0218389c225bc1fe6846beb7fad6fe392,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/b8cd9e33-55ba-432e-bc4c-0dae641cb83b.jpg",b8cd9e33-55ba-432e-bc4c-0dae641cb83b.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
f62b61b601d052c415cb41350f18f3940831b124,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/bc7671dc-286c-42b8-9e9a-21dbdc7a0c79.jpg",bc7671dc-286c-42b8-9e9a-21dbdc7a0c79.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
fbb4e1616c383a7bbdcd8ac91585521de40f794e,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/bded058f-7563-4c17-8500-b915ae7fd40f.jpg",bded058f-7563-4c17-8500-b915ae7fd40f.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
16a892b8a7bb8e002768cfa79f7bf05629d97cf3,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/beed822f-65f3-499b-adf8-5f210b7c1e27.jpg",beed822f-65f3-499b-adf8-5f210b7c1e27.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
65abf09f8723e59edc8a2494e78ac6ec1cd7a6ef,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/bf73a243-485c-4784-93c4-6f20b87d2e68.jpg",bf73a243-485c-4784-93c4-6f20b87d2e68.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
22353ac837957d70fe25c0d0beaf3d94441fa1a2,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/c78a0a65-c2a1-4bcc-8331-ea6041edaf5d.jpg",c78a0a65-c2a1-4bcc-8331-ea6041edaf5d.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
f63a34e0598324359dadc16a0d48e66b7129f2f2,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/c7bf08e3-f520-44a4-97e4-3d1f6f106076.jpg",c7bf08e3-f520-44a4-97e4-3d1f6f106076.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
9188a9903198c794cb082ee2f68249cb20a8a4ba,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/c938b5d3-3692-4eaa-b443-0a578138e583.jpg",c938b5d3-3692-4eaa-b443-0a578138e583.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
77f4f4b5eb426246b282920123e9919ac7052d49,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/cc3c318f-90da-46a0-9d2f-b8bda94b8494.jpg",cc3c318f-90da-46a0-9d2f-b8bda94b8494.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
503dccf062b51d675a76f66082bfa451f929ce19,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/cc97977d-7550-4e74-9cc1-7ea92cee6bc8.jpg",cc97977d-7550-4e74-9cc1-7ea92cee6bc8.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
8dc05675cd430d665a8cb1062502bfcafce65c86,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/ce8d1cfa-b4b2-4982-bb46-78fab1d06ba7.jpg",ce8d1cfa-b4b2-4982-bb46-78fab1d06ba7.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
09075291cbb1489868d57da797c3e673ec24047c,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/d17b6d70-2257-440f-8866-7e4ef0daeca4.jpg",d17b6d70-2257-440f-8866-7e4ef0daeca4.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
97fa3d4a52f3dd5828356297055cb156ef7eac4c,local_round2_images,"EVDB (MCB,RCCB)/Single Phase/d21f7dda-1457-4a6a-96b0-af8c252d6be7.jpg",d21f7dda-1457-4a6a-96b0-af8c252d6be7.jpg,jpg,image/jpeg,false,"EVDB (MCB,RCCB)/Single Phase",evdb,evdb_single_phase,unknown,customer,yes,no,no,yes_subset,high,weak_labeled,
